"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1808675737563697279","Thu Jul 04 01:34:34 +0000 2024","1","3 Serangan Ransomware Hantam Indonesia Terakhir Menciptakan Kepanikan https://t.co/PDU43yqzbs","1808675737563697279","","","in","","0","0","3","https://x.com/VIVAcoid/status/1808675737563697279","41730943","VIVAcoid"
"1808675683096539400","Thu Jul 04 01:34:21 +0000 2024","9","Alhamdulillah Pemerintah Klaim sudah temukan akar masalah yg bikin Pdn diserang Ransomware. Hal tsb diungkapkan oleh Menkopolhukam RI. Cabul Belanda Hasyim Asy'ari Gaji 50jt #zonauang #WeAreSeriesEP14 https://t.co/o9X2gGVrWA","1808675683096539400","https://pbs.twimg.com/media/GRm08NWbMAQjI7V.jpg","","in","","1","2","9","https://x.com/coema_coemi/status/1808675683096539400","1322908062059962369","coema_coemi"
"1808675041787474058","Thu Jul 04 01:31:48 +0000 2024","0"," negara lain juga diserang ransomware &amp; singapur banjir teu? Pada hakikatnya adalah kalimat yang setara.","1808675041787474058","","","in","Bandung, Indonesia","0","0","0","https://x.com/abihaha/status/1808675041787474058","126373311","abihaha"
"1808674481235447946","Thu Jul 04 01:29:34 +0000 2024","0","@BSSN_RI @kemkominfo postmortem kalian ke publik tidak lengkap nih untuk serangan ke pdn. Mengapa tidak diakui bahwa ransomware yang menyerang ada dua jenis? Mengapa hanya diakui Lockbit saja dan tidak mengakui Babuk yang juga menyerang vmware ?","1808674481235447946","","BSSN_RI","in","Jakarta","0","2","0","https://x.com/tonny_sabastian/status/1808674481235447946","91961434","tonny_sabastian"
"1808393352238584247","Thu Jul 04 01:27:02 +0000 2024","2","@S4N_W1B1 Hacker Brain Cipher Ransomware memberikan hitung mundur merilis kunci enkripsi PDNS sebanyak 3.104 hari yang berarti 8 5 tahun lagi.","1808673844934422977","","S4N_W1B1","in","Jatibening, Bekasi Indonesia","0","0","1","https://x.com/NH_Poetranto/status/1808673844934422977","3098081976","NH_Poetranto"
"1808672361971134767","Thu Jul 04 01:21:09 +0000 2024","0","Dosen Polinela Dr. Septafiansyah Beri Tips Tangkal Serangan Ransomware https://t.co/yPgNFmnEzE","1808672361971134767","","","in","Kota Bengkulu, Indonesia","0","0","0","https://x.com/direktoridosen/status/1808672361971134767","1901591046","direktoridosen"
"1808669691172565286","Thu Jul 04 01:10:32 +0000 2024","0","Hmm ada 2 ransomware ya pdn tu. Dari Lockbit dan Babuk","1808669691172565286","","","in","","0","0","0","https://x.com/jazpinguin/status/1808669691172565286","569553129","jazpinguin"
"1808667688132358219","Thu Jul 04 01:02:34 +0000 2024","68","Bentar gw ga monitor.. KITA KENA DUA RANSOMWARE??","1808667688132358219","","","in","Cempaka Putih, Indonesia","1","4","15","https://x.com/roan_gylberth/status/1808667688132358219","58341223","roan_gylberth"
"1808510854331338805","Thu Jul 04 00:59:34 +0000 2024","5","@manoedinata @MurtadhaOne1 itu di upload sekitar Oktober 2022 oleh Dicky Prasetya di Scribd sepertinya yang masang ransomware juga orang Indonesia yg terindikasi dgn komunitas hacker internasional.","1808666932264226967","","manoedinata","in","","0","0","0","https://x.com/Pakeotakyuk/status/1808666932264226967","1704325179311296512","Pakeotakyuk"
"1808666347569885290","Thu Jul 04 00:57:15 +0000 2024","0","Ini kelanjutan kasus ransomware &amp; bocah yg digebukin polisi gmana deh? tenggelem sama twitnya isa anjir","1808666347569885290","","","in","","0","1","0","https://x.com/kacangpiinut/status/1808666347569885290","1680818156171046913","kacangpiinut"
"1808663809885884637","Thu Jul 04 00:55:00 +0000 2024","0","@CNNIndonesia Indikasi kunci yang diberikan dalam bentuk virus ransomware.","1808665780596453859","","CNNIndonesia","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Joseph_Wich/status/1808665780596453859","1395616712800694278","Joseph_Wich"
"1808364215134310652","Thu Jul 04 00:50:11 +0000 2024","0","@dhemit_is_back @RcyberProj0 Dari awal gua meong2 bilang kalo Ransomware di download pun dan tidak di klik atau di running di system maka hanyalah berupa sebuah file tapi jika di klik di running di dalam sistem maka akan mengunci semua file di dalam sistem pertanyaan siapa staff it yang bego klik tu file","1808664568287350979","","dhemit_is_back","in","Mandalore","0","0","0","https://x.com/MiaoMeongMeong/status/1808664568287350979","1623661905247358978","MiaoMeongMeong"
"1808657749523509327","Thu Jul 04 00:23:05 +0000 2024","0","Hacker Pusat Data Nasional Rilis Kunci Pembuka Ransomware https://t.co/pXVp8JsTDu","1808657749523509327","","","in","","0","0","0","https://x.com/IDNTimes/status/1808657749523509327","388190238","IDNTimes"
"1808656981240262904","Thu Jul 04 00:20:02 +0000 2024","0","ternyata diserang dua ransomware","1808656981240262904","","","in","anu","0","0","0","https://x.com/greediocracyy/status/1808656981240262904","1073146735281635328","greediocracyy"
"1808654083940888855","Thu Jul 04 00:08:31 +0000 2024","3","Kelompok peretas (hacker) Brain Cipher akhirnya menepati janjinya membagikan kunci enkripsi dari data di Pusat Data Nasional Sementara (PDNS) 2 Surabaya yang sudah disandera ransomware Lock Bit sejak Kamis (20/6/2024) lalu. | #BrainCipher #PusatDataNasional https://t.co/BMnuBHnwI8","1808654083940888855","https://pbs.twimg.com/media/GRmg_eyaUAAI9Rw.jpg","","in","Jakarta","0","1","1","https://x.com/kompascom/status/1808654083940888855","23343960","kompascom"
"1808650499245363327","Wed Jul 03 23:54:16 +0000 2024","0","https://t.co/8eQwfOKOKl wkwk media memang membesar2kan lockbit dan ransomware gw udah curiga ini ada sandiwara disini antara org2 gov dengan hacker atau apa emang hacker dan org2 gov nya super goblok? kzl","1808650499245363327","","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/lifeofita/status/1808650499245363327","1356082313033969672","lifeofita"
"1808648989388255582","Wed Jul 03 23:48:16 +0000 2024","0","Bisa berfungsi? Begini Bentuk Kunci Dekripsi Ransomware yang Dikasih Brain Cipher ke PDN https://t.co/0WBDfsZQHv","1808648989388255582","","","in","","0","0","0","https://x.com/jari_droid/status/1808648989388255582","1486631613932834819","jari_droid"
"1808508268245024925","Wed Jul 03 23:37:23 +0000 2024","0","@paceander @yohanes Bulan review code nya. Tp sdm nya. Klo sdm di kab/kota aja bagus bukankah harusnya di PDN jauh lebih mumpuni? Dan ransomware nggak akan semudah itu masuk apalagi mereka build tanpa backup? Semudah itu? Mimin PDN teledor? Nggak mungkin.","1808646247194186070","","paceander","in","","0","1","0","https://x.com/pakpenyo/status/1808646247194186070","23922528","pakpenyo"
"1808643609379680550","Wed Jul 03 23:26:54 +0000 2024","0","Kelompok peretas (hacker) Brain Cipher pada Rabu (3/7/2024) malam akhirnya menepati janjinya membagikan kunci enkripsi data yang dikurung oleh ransomware di Pusat Data Nasional Sementara (PDNS) 2 Surabaya #MBKBFM https://t.co/cAkZPHuyHM https://t.co/hs5VQnLO3x","1808643609379680550","https://pbs.twimg.com/media/GRmXxaZbMAApZoj.png","","in","Malang, Indonesia","0","0","0","https://x.com/kalimaya_malang/status/1808643609379680550","280794125","kalimaya_malang"
"1807965559117828231","Wed Jul 03 23:24:32 +0000 2024","4","@chenjipie Lagian gw curiga kalo ini sebenere pengalihan isu buat nutupin kasus Kominfo gagal ngatasi ransomware isilop gebukin bocah minor sampe meninggal dsb Sebab kayak terstruktur banget https://t.co/b1OJ2SKAPV","1808643014031724781","https://pbs.twimg.com/media/GRmW7kDbMAM7hAe.jpg","YustineMelinda","in","Indonesia","0","1","0","https://x.com/YustineMelinda/status/1808643014031724781","2311528753","YustineMelinda"
"1808640620627702236","Wed Jul 03 23:15:01 +0000 2024","0","Heboh serangan hacker heran aja kenapa data KPU gak bisa diserang mana nih hacker yang ngaku hebat ?? #RansomwareGroup #hackerspace #Ransomware #hackerindonesia #Hackerparacontratar","1808640620627702236","","","in","Kepahiang, Indonesia","0","0","0","https://x.com/tri_medan/status/1808640620627702236","460871333","tri_medan"
"1808630811434102810","Wed Jul 03 22:36:02 +0000 2024","0","Resmi! Hacker Ransomware Beri Kunci Akses Pusat Data Nasional yang Dibobol https://t.co/DnRHIir51H","1808630811434102810","","","in","indonesia","0","0","0","https://x.com/posaktualcom/status/1808630811434102810","1636627729675337734","posaktualcom"
"1808630750469894155","Wed Jul 03 22:35:48 +0000 2024","0","Tepati Janji Hacker Brain Cipher Kirim Kunci Enkripsi Ransomware PDN https://t.co/pkHRLHArqr","1808630750469894155","","","in","indonesia","0","0","0","https://x.com/posaktualcom/status/1808630750469894155","1636627729675337734","posaktualcom"
"1808036584878670321","Wed Jul 03 22:24:28 +0000 2024","0","@dhemit_is_back Ransomware itu bekerja pada windos sekelas kominfo pakai pertahanan kentang","1808627898661884200","","dhemit_is_back","in","","0","0","0","https://x.com/icool18/status/1808627898661884200","65927260","icool18"
"1808626000693244209","Wed Jul 03 22:16:55 +0000 2024","0","PUSAT DATA NASIONAL Siapa Itu Brain Cipher Operator Serangan Ransomware PDN? Siapa itu Brain Cipher dan apa hubungannya dengan LockBit 3.0 ransomware yang menyerang Pusat Dana Nasional atau PDN? Baca Kompas https://t.co/T9jTQNdWHF @hariankompas","1808626000693244209","","","in","","0","0","0","https://x.com/tatisamhadi/status/1808626000693244209","1445984430258982913","tatisamhadi"
"1808625042974199999","Wed Jul 03 22:13:07 +0000 2024","0","PUSAT DATA NASIONAL LUMPUH Brain Cipher Berikan Kunci Enkripsi Ransomware PDN Brain Cipher klaim telah berikan kunci pembuka ransomware . Mereka menunggu konfirmasi pemerintah. Baca Kompas https://t.co/wDbDtHpn3W @hariankompas","1808625042974199999","","","in","","0","0","0","https://x.com/tatisamhadi/status/1808625042974199999","1445984430258982913","tatisamhadi"
"1808515322812780590","Wed Jul 03 17:39:35 +0000 2024","0","@x0ox346051 @kompascom Ga ada kelompok Ransomware yang lemah lembut begini gan.","1808556206220566921","","x0ox346051","in","","0","0","0","https://x.com/BocilWakanda/status/1808556206220566921","1712448949792161792","BocilWakanda"
"1808549978429927700","Wed Jul 03 17:14:50 +0000 2024","0","Kita tunggu kunci pembuka data yg dienkripsi ransomware atau dekriptornya berfungsi atau tidak. https://t.co/PjpIREhL7h","1808549978429927700","","","in","","0","0","0","https://x.com/jari_droid/status/1808549978429927700","1486631613932834819","jari_droid"
"1808549786330804697","Wed Jul 03 17:14:04 +0000 2024","1","Begini Bentuk Kunci Dekripsi Ransomware yang Dikasih Brain Cipher ke PDN https://t.co/HiS4sgEAtB","1808549786330804697","","","in","","0","1","0","https://x.com/Lip6Tekno/status/1808549786330804697","1435437240","Lip6Tekno"
"1807961925487321402","Wed Jul 03 17:13:10 +0000 2024","0","@kenhans03 Gambaran cara kerja Ransomware","1808549558789812402","","kenhans03","in","","0","0","0","https://x.com/pelawanarus/status/1808549558789812402","1601574118834720776","pelawanarus"
"1808547672976150631","Wed Jul 03 17:05:41 +0000 2024","1","Brain Cipher membuktikan janjinya pada Rabu (3/7) malam dengan merilis kunci pendekripsi. Publikasi turut disertai keterangan tautan (sudah melampaui limit unduhan) petunjuk dan 'kotak amal' di Monero. #pusatdatanasional #ransomware #braincipher https://t.co/5MV87LheHR","1808547672976150631","https://pbs.twimg.com/ext_tw_video_thumb/1808547639128174594/pu/img/8694ltQ8vwT_YhSh.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/ruangdin/status/1808547672976150631","1505154442823290884","ruangdin"
"1808536920487776701","Wed Jul 03 16:56:14 +0000 2024","0","@doyeon9rizz ransomware apa","1808545297850904937","","doyeon9rizz","in","","0","0","0","https://x.com/suzy4rizz/status/1808545297850904937","1534544011691577344","suzy4rizz"
"1808536920487776701","Wed Jul 03 16:55:40 +0000 2024","0","@suzy4rizz Aku akan hack akun km .. aku acak acak.. ku beri ransomware ..","1808545152673460281","","suzy4rizz","in","PARODY","0","1","0","https://x.com/doyeon9rizz/status/1808545152673460281","1790655588793495552","doyeon9rizz"
"1808545001842036887","Wed Jul 03 16:55:04 +0000 2024","0","Cepet cepet DI INIIN ya pak kom Kami Mahasiswa Kip-K ga pengin Gaya hidup kami menurun. ( mewwing +5000 aura) #pusatdatanasionaldiretas #kominfo #bssn #badansiberdansandinegara #kipk #ransomware https://t.co/N0R73BJdwn","1808545001842036887","","","in","","0","0","0","https://x.com/blumediatheria/status/1808545001842036887","1775179509475725312","blumediatheria"
"1808542584526287229","Wed Jul 03 16:45:27 +0000 2024","0","ya jelas cuma ngaku kena lockbit kalau ransomware nya main nya gak lagi di windows udah gak sanggup tim forensiknya... manggilnya tim ahli dari luar :)))","1808542584526287229","","","in","","0","0","0","https://x.com/tsetiady/status/1808542584526287229","67281504","tsetiady"
"1808474590764798248","Wed Jul 03 16:37:59 +0000 2024","0","@tempodotco koyo preman ae cak","1808540705310323056","","tempodotco","in","","0","0","0","https://x.com/kecapbango91/status/1808540705310323056","1676911244119527424","kecapbango91"
"1807993858233643323","Wed Jul 03 16:22:27 +0000 2024","0","@dhemit_is_back Ransomware PDN jebol hanya pengalihan something big was happened. Yg pasti kt cm tau kulitnya aja isinya?? hemm.. sgt konspiratif","1808536795946307715","","dhemit_is_back","in","North Coast Of Jakarta","0","0","0","https://x.com/tuankompeni/status/1808536795946307715","83558780","tuankompeni"
"1808535672615211469","Wed Jul 03 16:17:59 +0000 2024","5","Ini jadi beneran ya? Aplikasi beginian yg kita bayar sekian Trilyun untuk bikin? Ini yg kemarin kena ransomware? Udahlah gausah dibuka hapus aja semua.","1808535672615211469","","","in","","0","0","4","https://x.com/_haye_/status/1808535672615211469","753553855","_haye_"
"1808515958803460427","Wed Jul 03 16:10:13 +0000 2024","0","@yusrilfahriza Inilah sosok virus ransomware yang menyerang PDN","1808533714760315041","","yusrilfahriza","in","","0","0","0","https://x.com/GregPudya/status/1808533714760315041","245336191","GregPudya"
"1808532001408073746","Wed Jul 03 16:03:24 +0000 2024","0","Jangan hanya pindah ke swasta tapi ada beberapa hal yg harus dipikirkan Takut Kena Ransomware Bos Pelindo Pindahkan Data ke Penyimpanan Swasta https://t.co/H5R4EHPOFT","1808532001408073746","","","in","Indonesia","0","0","0","https://x.com/jondivar/status/1808532001408073746","131720346","jondivar"
"1808531297104732278","Wed Jul 03 16:00:36 +0000 2024","0","Komnas HAM Minta Aparat Selidiki Serangan Ransomware ke PDNS Surabaya https://t.co/qVdaN8uib6","1808531297104732278","","","in","","0","0","0","https://x.com/IDNTimes/status/1808531297104732278","388190238","IDNTimes"
"1808530627022795087","Wed Jul 03 15:57:57 +0000 2024","0","Hacker Beneran Kasihan ke Indonesia Kelompok Brain Cipher Beneran Kirim Kunci Enkripsi Ransomware PDN #hacker #enkripsi #pdn #pusatdatanasional #braincipher https://t.co/epkongWIjR","1808530627022795087","","","in","banyuwangi","0","0","0","https://x.com/Jurnaltinta_/status/1808530627022795087","1776837330038587394","Jurnaltinta_"
"1808530252609794269","Wed Jul 03 15:56:27 +0000 2024","0","[BEAKING NEWS] Resmi! Hacker Ransomware Beri Kunci Akses Pusat Data Nasional yang Dibobol https://t.co/1mVPoeSpFq","1808530252609794269","","","in","","0","0","0","https://x.com/RepelitaO/status/1808530252609794269","1225432911899324419","RepelitaO"
"1808529771074379786","Wed Jul 03 15:54:32 +0000 2024","0","Tepati Janji Hacker Brain Cipher Kirim Kunci Enkripsi Ransomware PDN https://t.co/hT8hyXOMqV","1808529771074379786","","","in","","0","0","0","https://x.com/RepelitaO/status/1808529771074379786","1225432911899324419","RepelitaO"
"1808527549338947801","Wed Jul 03 15:45:43 +0000 2024","0","tapi kan pdns bukan cyber attack tapi ransomware alias kelalaian org dalam yg salah klik link bokep","1808527549338947801","","","in","Indonesia","0","0","0","https://x.com/kamengkap/status/1808527549338947801","1572194894596427776","kamengkap"
"1808526003041665189","Wed Jul 03 15:39:34 +0000 2024","0","Brain Cipher klaim telah berikan kunci pembuka ransomware mereka menunggu konfirmasi pemerintah. https://t.co/AL1Q0RBPAx #Investigasi #Kompas59","1808526003041665189","","","in","Palmerah, Jakarta","0","1","0","https://x.com/hariankompas/status/1808526003041665189","255866913","hariankompas"
"1808526001842139186","Wed Jul 03 15:39:34 +0000 2024","0","Brain Cipher klaim telah berikan kunci pembuka ransomware mereka menunggu konfirmasi pemerintah. https://t.co/Ooi8M41FAO #Investigasi #Kompas59 #MultimediaMencerahkan","1808526001842139186","","","in","Palmerah, Jakarta","0","0","0","https://x.com/KompasData/status/1808526001842139186","771030588","KompasData"
"1808525258464583995","Wed Jul 03 15:36:37 +0000 2024","3","Resmi! Hacker Ransomware Beri Kunci Akses Pusat Data Nasional yang Dibobol https://t.co/0WtLE0UM8U","1808525258464583995","","","in","Indonesia","0","1","1","https://x.com/geloraco/status/1808525258464583995","3319260420","geloraco"
"1808523239976833522","Wed Jul 03 15:28:35 +0000 2024","1","Resmi! Hacker Ransomware Beri Kunci Akses Pusat Data Gratis https://t.co/9hAymGD8zu","1808523239976833522","","","in","Jakarta","0","0","1","https://x.com/KATADATAcoid/status/1808523239976833522","552523769","KATADATAcoid"
"1808521325906108436","Wed Jul 03 15:20:59 +0000 2024","0","Terbongkar Ini Alasan Hacker Brain Cipher Mendadak Batalkan Permintaan Tebusan Kunci Ransomware PDN Tag: Pestapora Asusila Ketua KPU Dipecat Wkwk Jepang Mantan Bandung Jakarta Malam. Selengkapnya https://t.co/aTm8onjr7U #kompolmas #BreakingNews‌","1808521325906108436","","","in","Bikini Bottom","0","0","0","https://x.com/kompolmas/status/1808521325906108436","1262505181154963456","kompolmas"
"1808521046498414975","Wed Jul 03 15:19:52 +0000 2024","5","gw jdi kpikiran kenapa menteri yang gada problematika yang parh kayak Pa anis pa jonan bu susi gampang bgt di reshuffle ama si YNTKTS Kocak. Tapi bgian Menkominfo yang ggl brantas judol Pencurian data berkali-kali Kena Ransomware tp gd tndkan appun. apa ggra se parpol? titit","1808521046498414975","","","in","","0","0","0","https://x.com/rizkidimari/status/1808521046498414975","1675879578634711043","rizkidimari"
"1808513033079259354","Wed Jul 03 15:11:42 +0000 2024","1","@Joki_purwokerto @PartaiSocmed Wajar sih masing masing ransomware punya cara decryptnya masing masing ga semua sama.","1808518991495012636","","Joki_purwokerto","in","Singapore","0","0","0","https://x.com/mautapiragu/status/1808518991495012636","808197137364197376","mautapiragu"
"1808518065635959169","Wed Jul 03 15:08:02 +0000 2024","0","Beroperasi Normal! Kemenhub Pastikan Layanan Perhubungan Tak Terganggu Imbas Serangan Ransomware https://t.co/raAxdveV8z","1808518065635959169","https://pbs.twimg.com/media/GRklj8KbkAA2jKa.jpg","","in","","0","0","0","https://x.com/BustisegneDewi/status/1808518065635959169","1765022739713445888","BustisegneDewi"
"1808516702503923968","Wed Jul 03 15:02:37 +0000 2024","0","Pakar Teknologi sebut sangat bahaya bagi user yang tidak jalankan SOP dan backup data jadi Resiko terbesar Ransomware #Berita #Kabarviral #pdns #pusatdatanasional #IT #security #sistem #cybersecurity #ransomwere #virus #kabarindonesia #kominfo #amerika #viral #FayeYoko https://t.co/kD7xpfCoFo","1808516702503923968","https://pbs.twimg.com/ext_tw_video_thumb/1808516573369659392/pu/img/dllQZd_c_zzrMxx6.jpg","","in","","0","0","0","https://x.com/portalmediaIN/status/1808516702503923968","1661216352802332673","portalmediaIN"
"1808515750879244605","Wed Jul 03 15:02:17 +0000 2024","0","Ransomware juga biasanya kesalahan user kan? thanK You So much menkominfo.","1808516622161961004","","Haelriser","in","","0","0","0","https://x.com/Haelriser/status/1808516622161961004","1679328486161518593","Haelriser"
"1808464538247041189","Wed Jul 03 15:01:32 +0000 2024","0","@__AnakKolong @jokowi masalah di backupnya. bukan kena serangannya. Kalau ransomware memang di semua negara ada. Tapi yang datanya nga dibackup itu baru ada di pdns.","1808516432059408749","","__AnakKolong","in","","0","0","0","https://x.com/anton8150/status/1808516432059408749","1713813112158367744","anton8150"
"1808515812304769091","Wed Jul 03 14:59:04 +0000 2024","0","Layanan back Up data tidak dipakai sebagai langkah solusi Ransomware masuk Pusat Data Nasional #Berita #Kabarviral #pdns #pusatdatanasional #IT #security #sistem #cybersecurity #ransomwere #virus #kabarindonesia #kominfo #amerika #viral Ketua KPU Spill Hujan https://t.co/S2vgGvU2mK","1808515812304769091","https://pbs.twimg.com/ext_tw_video_thumb/1808515764292583424/pu/img/j43KdiOdZVEfgyfE.jpg","","in","","0","0","0","https://x.com/infoicenews/status/1808515812304769091","1661219017338802176","infoicenews"
"1808515322812780590","Wed Jul 03 14:57:08 +0000 2024","21","Tepati Janji Hacker Brain Cipher Kirim Kunci Enkripsi Ransomware PDN Baca di https://t.co/Z10BLTqLKk https://t.co/AnZMQGlWdK","1808515322812780590","https://pbs.twimg.com/media/GRkjC7kbkAAKdPt.jpg","","in","Jakarta","4","16","4","https://x.com/kompascom/status/1808515322812780590","23343960","kompascom"
"1808506207230943426","Wed Jul 03 14:20:54 +0000 2024","2","Ini kunci ransomware jadi dikasih gratis kah? Apa harus bikin workshop di Bali dulu 3 hari 3 malam?","1808506207230943426","","","in","Cimahi","0","3","0","https://x.com/luqman_am/status/1808506207230943426","369885977","luqman_am"
"1808506017585783198","Wed Jul 03 14:20:09 +0000 2024","0","Kasus Ransomware Pusat Data Nasional harus ada perbaikan dan Tanggung jawab bukan pembelaan nih #Berita #Kabarviral #pdns #pusatdatanasional #IT #security #sistem #cybersecurity #ransomwere #virus #kabarindonesia #kominfo #amerika #viral Ketua KPU Spill Hujan https://t.co/NR5Gk0mmN2","1808506017585783198","https://pbs.twimg.com/ext_tw_video_thumb/1808505864564924417/pu/img/VfPAsc7is22ODeU1.jpg","","in","","0","0","0","https://x.com/Kawalinformasi/status/1808506017585783198","1661223945801187328","Kawalinformasi"
"1808505210362609758","Wed Jul 03 14:16:57 +0000 2024","0","Dalam case PDNS yang terkena Ransomware ini pakar IT peringatkan pentingnya user di kominfo jalankan prosedur sesuai SOP &amp; lakukan backup data #Berita #Kabarviral #pdns #pusatdatanasional #IT #security #sistem #cybersecurity #ransomwere #virus #kabarindonesia #kominfo #amerika https://t.co/sbNfngyVN9","1808505210362609758","https://pbs.twimg.com/ext_tw_video_thumb/1808504929012858880/pu/img/X_6cjEfjrycvzI4F.jpg","","in","","0","0","0","https://x.com/beritaharini_/status/1808505210362609758","1655383166126014464","beritaharini_"
"1808453713536885123","Wed Jul 03 14:16:02 +0000 2024","0","@Mdy_Asmara1701 Cocok jadi mentri mem perdaya an perempuan","1808504978916753510","","Mdy_Asmara1701","in","","0","0","0","https://x.com/kecapbango91/status/1808504978916753510","1676911244119527424","kecapbango91"
"1808504749442162796","Wed Jul 03 14:15:07 +0000 2024","0","Pakar IT menyebutkan Kasus PDNS yang terkena Ransomware di kominfo ini harusnya menjadi perhatian penting &amp; harus bertanggung jawab bukan malah melakukan pembelaan #Berita #Kabarviral #pdns #pusatdatanasional #ransomwere Ketua KPU hujan gaji 50 jt pepaya cakep info jogja https://t.co/6cpVq9tdGk","1808504749442162796","https://pbs.twimg.com/ext_tw_video_thumb/1808504613278199808/pu/img/utKhLROUfTBvQT38.jpg","","in","","0","0","0","https://x.com/beritaviralaktl/status/1808504749442162796","1655371067127631872","beritaviralaktl"
"1808504719616163871","Wed Jul 03 14:15:00 +0000 2024","0","Hingga Rabu (3/7/2024) siang sindikat ransomware Brain Cipher belum merilis decryptor key atau kunci pembuka gembok enkripsi data publik Indonesia di Pusat Data Nasional Sementara seperti yang mereka janjikan sebelumnya. #VideoBerita #Kompas59 https://t.co/fNrzagbkab","1808504719616163871","","","in","Palmerah, Jakarta","0","1","0","https://x.com/hariankompas/status/1808504719616163871","255866913","hariankompas"
"1808504397548458308","Wed Jul 03 14:13:43 +0000 2024","0","Pakar IT menyebutkan Kasus PDNS yang terkena Ransomware di kominfo ini harusnya menjadi perhatian penting &amp; harus bertanggung jawab bukan malah melakukan pembelaan #Berita #Kabarviral #pdns #pusatdatanasional #ransomwere Ketua KPU hujan gaji 50 jt pepaya cakep info jogja https://t.co/Hb7sUNyle1","1808504397548458308","https://pbs.twimg.com/ext_tw_video_thumb/1808504257701924864/pu/img/RpMWvhGy0uJ00zPj.jpg","","in","","0","0","0","https://x.com/beritakekiniann/status/1808504397548458308","1655387888765534208","beritakekiniann"
"1808503766909682062","Wed Jul 03 14:11:13 +0000 2024","1","Update kasus PDN kena ransomware","1808503766909682062","","","in","Ciledug, Indonesia","0","0","0","https://x.com/HadiNugrohoCoyy/status/1808503766909682062","520900340","HadiNugrohoCoyy"
"1808503540165546113","Wed Jul 03 14:10:19 +0000 2024","5","Grup ransomware Brain Chiper sudah mengupdate postingannya dengan link download decryptor beserta cara penggunaannya.Mereka klaim berhasil meng-encrypt ribuan TB. #ransomware #brainchiper https://t.co/IYrirYiBaG","1808503540165546113","https://pbs.twimg.com/media/GRkXEtracAA58Pf.jpg","","in","Indonesia","0","0","0","https://x.com/c4pt1kus/status/1808503540165546113","1409721098","c4pt1kus"
"1808503179644142037","Wed Jul 03 14:08:53 +0000 2024","0","Pakar IT menyebutkan Kasus PDNS yang terkena Ransomware di kominfo ini harusnya menjadi perhatian penting &amp; harus bertanggung jawab bukan malah melakukan pembelaan #Berita #Kabarviral #pdns #pusatdatanasional #ransomwere Ketua KPU hujan gaji 50 jt pepaya cakep info jogja https://t.co/piGkn0KTjj","1808503179644142037","https://pbs.twimg.com/ext_tw_video_thumb/1808502855537717248/pu/img/g1g9Ra4Xb9elT5Ms.jpg","","in","","0","0","0","https://x.com/bumnberitahari/status/1808503179644142037","1655385916628959232","bumnberitahari"
"1808503116645667032","Wed Jul 03 14:08:38 +0000 2024","1","Ketua Komisi I DPR RI Meutya Hafid sempat mencecar direktur Network dan IT Solution Telkom Group Herlan Wijanarko soal adanya dugaan kelalaian dari PT Telkom yang mengakibatkan sistem Pusat Data Nasional Sementara di Surabaya diretas. Meutya mengatakan ransomware tidak mungkin https://t.co/ciWC8wCSm9","1808503116645667032","https://pbs.twimg.com/media/GRkYAAibMAAzcHC.jpg","","in","","0","1","0","https://x.com/Metro_TV/status/1808503116645667032","57261519","Metro_TV"
"1808502582622691683","Wed Jul 03 14:06:30 +0000 2024","0","Pakar IT menjelaskan Layanan backup data tak digunakan kominfo sbg langkah solusi ransomware yang masuk ke PDNS #Berita #Kabarviral #pdns #pusatdatanasional #IT #security #sistem #cybersecurity #ransomwere Ketua KPU hujan gaji 50 jt pepaya cakep info jogja https://t.co/2Hbti6erfA","1808502582622691683","https://pbs.twimg.com/ext_tw_video_thumb/1808502415693606913/pu/img/uLGzQKFU_fJaXLj0.jpg","","in","","0","0","0","https://x.com/bignewsupdate_/status/1808502582622691683","1675415644819591168","bignewsupdate_"
"1808502579745423563","Wed Jul 03 14:06:30 +0000 2024","0","Pakar IT menjelaskan Layanan backup data tak digunakan kominfo sbg langkah solusi ransomware yang masuk ke PDNS #Berita #Kabarviral #pdns #pusatdatanasional #IT #security #sistem #cybersecurity #ransomwere Ketua KPU hujan gaji 50 jt pepaya cakep info jogja https://t.co/KFPPFjWTQk","1808502579745423563","https://pbs.twimg.com/ext_tw_video_thumb/1808502197992488960/pu/img/JyRt60FJB9DA2O4a.jpg","","in","","0","0","0","https://x.com/viralinberita/status/1808502579745423563","1675429163656970241","viralinberita"
